,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
321,stations,{'all': 75},200,"{'lon': -35.46, 'lat': -5.2}",1572929100,3386213,"{'temp': 298.15, 'pressure': 1012, 'humidity': 78, 'temp_min': 298.15, 'temp_max': 298.15}",Touros,,,"{'type': 1, 'id': 8452, 'country': 'BR', 'sunrise': 1572940567, 'sunset': 1572984882}",-10800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.1, 'deg': 170}"
322,stations,{'all': 75},200,"{'lon': -25.43, 'lat': 37.72}",1572929101,3372472,"{'temp': 289.15, 'pressure': 1031, 'humidity': 63, 'temp_min': 289.15, 'temp_max': 289.15}",Vila Franca do Campo,,,"{'type': 1, 'id': 6899, 'country': 'PT', 'sunrise': 1572941445, 'sunset': 1572979189}",-3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 30}"
323,model,{'all': 67},200,"{'lon': 116.85, 'lat': -20.74}",1572929102,6620339,"{'temp': 302.33, 'pressure': 1011, 'humidity': 48, 'temp_min': 302.33, 'temp_max': 302.33, 'sea_level': 1011, 'grnd_level': 1010}",Karratha,,,"{'country': 'AU', 'sunrise': 1572902901, 'sunset': 1572949437}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.6, 'deg': 30}"
324,stations,{'all': 1},200,"{'lon': -108.73, 'lat': 42.83}",1572929103,5830007,"{'temp': 272.12, 'pressure': 1020, 'humidity': 74, 'temp_min': 269.82, 'temp_max': 275.15}",Lander,,,"{'type': 1, 'id': 4734, 'country': 'US', 'sunrise': 1572875561, 'sunset': 1572912254}",-25200,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 260}"
325,stations,{'all': 0},200,"{'lon': 153.06, 'lat': -26.69}",1572929103,2173605,"{'temp': 300.51, 'pressure': 1003, 'humidity': 22, 'temp_min': 299.26, 'temp_max': 301.48}",Buderim,{},,"{'type': 3, 'id': 19651, 'country': 'AU', 'sunrise': 1572893727, 'sunset': 1572941230}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.58, 'deg': 210, 'gust': 11.18}"
326,stations,{'all': 0},200,"{'lon': 85.44, 'lat': 56.73}",1572929104,1511846,"{'temp': 268.51, 'pressure': 1026, 'humidity': 85, 'temp_min': 265.15, 'temp_max': 273.15}",Oktyabrskoye,,,"{'type': 1, 'id': 8961, 'country': 'RU', 'sunrise': 1572917702, 'sunset': 1572949713}",25200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2, 'deg': 90}"
327,model,{'all': 0},200,"{'lon': -54.75, 'lat': -18.5}",1572929105,3465228,"{'temp': 299.69, 'pressure': 1007, 'humidity': 56, 'temp_min': 299.69, 'temp_max': 299.69, 'sea_level': 1007, 'grnd_level': 973}",Coxim,,,"{'country': 'BR', 'sunrise': 1572944245, 'sunset': 1572990463}",-14400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.59, 'deg': 23}"
328,stations,{'all': 1},200,"{'lon': -99.24, 'lat': 30.3}",1572928964,4696310,"{'temp': 290.13, 'pressure': 1017, 'humidity': 82, 'temp_min': 287.59, 'temp_max': 292.04}",Harper,,,"{'type': 1, 'id': 4000, 'country': 'US', 'sunrise': 1572872006, 'sunset': 1572911254}",-21600,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.4, 'deg': 213}"
329,model,{'all': 68},200,"{'lon': 20.97, 'lat': 70.03}",1572929106,777682,"{'temp': 274.54, 'pressure': 1004, 'humidity': 96, 'temp_min': 274.54, 'temp_max': 274.54, 'sea_level': 1004, 'grnd_level': 999}",Skjervoy,,{'3h': 6.69},"{'country': 'NO', 'sunrise': 1572938690, 'sunset': 1572959672}",3600,,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]","{'speed': 12.09, 'deg': 299}"
330,model,{'all': 99},200,"{'lon': -51.61, 'lat': -27.34}",1572929107,3467261,"{'temp': 291.87, 'pressure': 1008, 'humidity': 98, 'temp_min': 291.87, 'temp_max': 291.87, 'sea_level': 1008, 'grnd_level': 927}",Capinzal,{'3h': 1.38},,"{'country': 'BR', 'sunrise': 1572942768, 'sunset': 1572990433}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.21, 'deg': 111}"
331,model,{'all': 70},200,"{'lon': 42.86, 'lat': 54.34}",1572929107,826996,"{'temp': 280.55, 'pressure': 1009, 'humidity': 77, 'temp_min': 280.55, 'temp_max': 280.55, 'sea_level': 1009, 'grnd_level': 990}",Udarnyy,,,"{'country': 'RU', 'sunrise': 1572927422, 'sunset': 1572960432}",10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.48, 'deg': 196}"
332,stations,{'all': 70},200,"{'lon': 1.38, 'lat': 43.64}",1572929108,3032469,"{'temp': 281.97, 'pressure': 1002, 'humidity': 93, 'temp_min': 279.82, 'temp_max': 284.26}",Blagnac,{},,"{'type': 1, 'id': 6467, 'country': 'FR', 'sunrise': 1572935690, 'sunset': 1572972075}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 200}"
333,stations,{'all': 90},200,"{'lon': -68.59, 'lat': 70.47}",1572929109,5924351,"{'temp': 266.15, 'pressure': 1009, 'humidity': 92, 'temp_min': 266.15, 'temp_max': 266.15}",Clyde River,,,"{'type': 1, 'id': 776, 'country': 'CA', 'sunrise': 1572873895, 'sunset': 1572894653}",-18000,14484.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 5.1, 'deg': 300}"
334,stations,{'all': 1},200,"{'lon': -94.89, 'lat': 47.48}",1572929109,5017822,"{'temp': 265.82, 'pressure': 1022, 'humidity': 85, 'temp_min': 264.15, 'temp_max': 267.59}",Bemidji,,,"{'type': 1, 'id': 4144, 'country': 'US', 'sunrise': 1572872851, 'sunset': 1572908321}",-21600,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 300}"
335,model,{'all': 80},200,"{'lon': 24.43, 'lat': -11.73}",1572929110,902620,"{'temp': 292.4, 'pressure': 1015, 'humidity': 76, 'temp_min': 292.4, 'temp_max': 292.4, 'sea_level': 1015, 'grnd_level': 862}",Mwinilunga,,,"{'country': 'ZM', 'sunrise': 1572925743, 'sunset': 1572970958}",7200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.32, 'deg': 135}"
336,stations,{'all': 0},200,"{'lon': -73.12, 'lat': -36.72}",1572929111,3870282,"{'temp': 283.15, 'pressure': 1021, 'humidity': 87, 'temp_min': 283.15, 'temp_max': 283.15}",Talcahuano,,,"{'type': 1, 'id': 8499, 'country': 'CL', 'sunrise': 1572947004, 'sunset': 1572996522}",-10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 220}"
337,stations,{'all': 20},200,"{'lon': 97.96, 'lat': 19.3}",1572929111,1152222,"{'temp': 300.15, 'pressure': 1013, 'humidity': 69, 'temp_min': 300.15, 'temp_max': 300.15}",Mae Hong Son,,,"{'type': 1, 'id': 9246, 'country': 'MM', 'sunrise': 1572910221, 'sunset': 1572951185}",25200,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.47, 'deg': 240}"
338,stations,{'all': 57},200,"{'lon': 16.93, 'lat': 49.74}",1572929112,3071579,"{'temp': 279.57, 'pressure': 1000, 'humidity': 100, 'temp_min': 277.59, 'temp_max': 282.04}",Lostice,,,"{'type': 1, 'id': 6851, 'country': 'CZ', 'sunrise': 1572932825, 'sunset': 1572967476}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 80}"
339,model,{'all': 4},200,"{'lon': 119.7, 'lat': 49.2}",1572929113,2037078,"{'temp': 270.21, 'pressure': 1025, 'humidity': 23, 'temp_min': 270.21, 'temp_max': 270.21, 'sea_level': 1025, 'grnd_level': 940}",Hailar,,,"{'country': 'CN', 'sunrise': 1572908046, 'sunset': 1572942924}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.16, 'deg': 292}"
340,model,{'all': 99},200,"{'lon': 120.52, 'lat': 17.54}",1572929114,1688687,"{'temp': 297.82, 'pressure': 1005, 'humidity': 92, 'temp_min': 297.82, 'temp_max': 297.82, 'sea_level': 1005, 'grnd_level': 991}",San Quintin,{'3h': 2.75},,"{'country': 'PH', 'sunrise': 1572904676, 'sunset': 1572945900}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.47, 'deg': 5}"
341,model,{'all': 100},200,"{'lon': 64.79, 'lat': 58.04}",1572929115,1511146,"{'temp': 273.63, 'pressure': 1015, 'humidity': 86, 'temp_min': 273.63, 'temp_max': 273.63, 'sea_level': 1015, 'grnd_level': 1003}",Azanka,{'3h': 0.25},,"{'country': 'RU', 'sunrise': 1572922980, 'sunset': 1572954347}",18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.94, 'deg': 225}"
342,model,{'all': 91},200,"{'lon': 113.28, 'lat': 46.68}",1572929116,2032614,"{'temp': 277.14, 'pressure': 1021, 'humidity': 23, 'temp_min': 277.14, 'temp_max': 277.14, 'sea_level': 1021, 'grnd_level': 905}",Baruun-Urt,,,"{'country': 'MN', 'sunrise': 1572909214, 'sunset': 1572944838}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 8.18, 'deg': 237}"
343,stations,{'all': 75},200,"{'lon': -63.6, 'lat': 50.23}",1572929116,5972291,"{'temp': 271.15, 'pressure': 1025, 'humidity': 100, 'temp_min': 271.15, 'temp_max': 271.15}",Havre-Saint-Pierre,,,"{'type': 1, 'id': 812, 'country': 'CA', 'sunrise': 1572865753, 'sunset': 1572900400}",-18000,14484.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.88, 'deg': 238}"
344,model,{'all': 78},200,"{'lon': -67.92, 'lat': 3.87}",1572929117,3671450,"{'temp': 296.08, 'pressure': 1008, 'humidity': 97, 'temp_min': 296.08, 'temp_max': 296.08, 'sea_level': 1008, 'grnd_level': 995}",Inirida,{'3h': 0.19},,"{'country': 'CO', 'sunrise': 1572862561, 'sunset': 1572905665}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.01, 'deg': 319}"
345,stations,{'all': 29},200,"{'lon': 44.22, 'lat': 17.54}",1572929118,103630,"{'temp': 290.15, 'pressure': 1022, 'humidity': 42, 'temp_min': 290.15, 'temp_max': 290.15}",Najran,,,"{'type': 1, 'id': 7421, 'country': 'SA', 'sunrise': 1572922994, 'sunset': 1572964207}",10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.7, 'deg': 105}"
346,stations,{'all': 75},200,"{'lon': 127.87, 'lat': 26.35}",1572929118,1863495,"{'temp': 299.57, 'pressure': 1012, 'humidity': 50, 'temp_min': 299.15, 'temp_max': 300.15}",Gushikawa,,,"{'type': 1, 'id': 8137, 'country': 'JP', 'sunrise': 1572903584, 'sunset': 1572943465}",32400,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.7, 'deg': 20}"
347,stations,{'all': 100},200,"{'lon': -70.67, 'lat': 46.12}",1572928946,6295855,"{'temp': 277.64, 'pressure': 1022, 'humidity': 68, 'temp_min': 275.37, 'temp_max': 278.71}",Saint-Georges,,,"{'type': 3, 'id': 2005187, 'country': 'CA', 'sunrise': 1572866841, 'sunset': 1572902705}",-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.45, 'deg': 84, 'gust': 1.79}"
348,stations,{'all': 1},200,"{'lon': -102.27, 'lat': 33.18}",1572929120,5517675,"{'temp': 284.98, 'pressure': 1019, 'humidity': 43, 'temp_min': 283.71, 'temp_max': 286.15}",Brownfield,,,"{'type': 1, 'id': 9741, 'country': 'US', 'sunrise': 1572872992, 'sunset': 1572911723}",-21600,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.7, 'deg': 70}"
349,model,{'all': 0},200,"{'lon': 79.57, 'lat': 30.57}",1572929122,1268814,"{'temp': 285.98, 'pressure': 1016, 'humidity': 32, 'temp_min': 285.98, 'temp_max': 285.98, 'sea_level': 1016, 'grnd_level': 733}",Joshimath,,,"{'country': 'IN', 'sunrise': 1572915539, 'sunset': 1572954694}",19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.13, 'deg': 219}"
350,model,{'all': 3},200,"{'lon': -66.82, 'lat': -20.46}",1572929123,3901903,"{'temp': 280.83, 'pressure': 1015, 'humidity': 37, 'temp_min': 280.83, 'temp_max': 280.83, 'sea_level': 1015, 'grnd_level': 655}",Uyuni,,,"{'country': 'BO', 'sunrise': 1572946989, 'sunset': 1572993513}",-14400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.39, 'deg': 305}"
351,stations,{'all': 15},200,"{'lon': -96.99, 'lat': 50.56}",1572929123,5961417,"{'temp': 263.71, 'pressure': 1023, 'humidity': 74, 'temp_min': 263.71, 'temp_max': 263.71}",Husavik,,,"{'type': 3, 'id': 19218, 'country': 'CA', 'sunrise': 1572873830, 'sunset': 1572908350}",-21600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.02, 'deg': 342, 'gust': 4.47}"
352,stations,{'all': 40},200,"{'lon': 57.66, 'lat': -20.01}",1572929124,934479,"{'temp': 298.95, 'pressure': 1020, 'humidity': 74, 'temp_min': 298.71, 'temp_max': 299.15}",Grand Gaube,,,"{'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1572917159, 'sunset': 1572963591}",14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.1, 'deg': 80}"
353,stations,{'all': 15},200,"{'lon': -96.99, 'lat': 50.63}",1572929000,5961417,"{'temp': 263.71, 'pressure': 1023, 'humidity': 74, 'temp_min': 263.71, 'temp_max': 263.71}",Gimli,,,"{'type': 3, 'id': 19218, 'country': 'CA', 'sunrise': 1572873841, 'sunset': 1572908339}",-21600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.02, 'deg': 342, 'gust': 4.47}"
354,model,{'all': 98},200,"{'lon': 70.83, 'lat': 66.83}",1572929125,1486321,"{'temp': 265.99, 'pressure': 997, 'humidity': 94, 'temp_min': 265.99, 'temp_max': 265.99, 'sea_level': 997, 'grnd_level': 995}",Yar-Sale,,{'3h': 0.19},"{'country': 'RU', 'sunrise': 1572924653, 'sunset': 1572949775}",18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 5.94, 'deg': 178}"
355,model,{'all': 0},200,"{'lon': -80.82, 'lat': -5.56}",1572929126,3691954,"{'temp': 290.39, 'pressure': 1011, 'humidity': 91, 'temp_min': 290.39, 'temp_max': 290.39, 'sea_level': 1011, 'grnd_level': 1011}",Sechura,,,"{'country': 'PE', 'sunrise': 1572865034, 'sunset': 1572909384}",-18000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.21, 'deg': 145}"
356,model,{'all': 95},200,"{'lon': 19.91, 'lat': -11.78}",1572929127,3347719,"{'temp': 293.39, 'pressure': 1015, 'humidity': 79, 'temp_min': 293.39, 'temp_max': 293.39, 'sea_level': 1015, 'grnd_level': 868}",Luena,{'3h': 0.31},,"{'country': 'AO', 'sunrise': 1572926824, 'sunset': 1572972047}",3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.01, 'deg': 215}"
357,model,{'all': 94},200,"{'lon': -77.61, 'lat': -11.1}",1572929128,3939761,"{'temp': 288.65, 'pressure': 1014, 'humidity': 87, 'temp_min': 288.65, 'temp_max': 288.65, 'sea_level': 1014, 'grnd_level': 960}",Hualmay,,,"{'country': 'PE', 'sunrise': 1572863887, 'sunset': 1572908990}",-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.42, 'deg': 199}"
358,stations,{'all': 0},200,"{'lon': 77.06, 'lat': 31.67}",1572929128,1260537,"{'temp': 289.15, 'pressure': 1019, 'humidity': 51, 'temp_min': 289.15, 'temp_max': 289.15}",Pandoh,,,"{'type': 1, 'id': 9181, 'country': 'IN', 'sunrise': 1572916241, 'sunset': 1572955197}",19800,7000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.5, 'deg': 360}"
359,stations,{'all': 1},200,"{'lon': -89.65, 'lat': 35.56}",1572929080,4615804,"{'temp': 281.63, 'pressure': 1021, 'humidity': 66, 'temp_min': 278.71, 'temp_max': 284.15}",Covington,,,"{'type': 1, 'id': 4811, 'country': 'US', 'sunrise': 1572870187, 'sunset': 1572908469}",-21600,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.1, 'deg': 180}"
360,stations,{'all': 83},200,"{'lon': 109.46, 'lat': 34.5}",1572929129,1791636,"{'temp': 287.72, 'pressure': 1021, 'humidity': 76, 'temp_min': 286.15, 'temp_max': 289.26}",Weinan,,,"{'type': 1, 'id': 9645, 'country': 'CN', 'sunrise': 1572908724, 'sunset': 1572947162}",28800,2000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 3, 'deg': 50}"
361,stations,{'all': 100},200,"{'lon': 29.29, 'lat': 50.76}",1572929130,702116,"{'temp': 286.15, 'pressure': 997, 'humidity': 100, 'temp_min': 286.15, 'temp_max': 286.15}",Horodyshche,,,"{'type': 1, 'id': 8907, 'country': 'UA', 'sunrise': 1572930023, 'sunset': 1572964345}",7200,9000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5, 'deg': 200}"
362,model,{'all': 43},200,"{'lon': 114.88, 'lat': 40.77}",1572929131,2033196,"{'temp': 281.71, 'pressure': 1021, 'humidity': 43, 'temp_min': 281.71, 'temp_max': 281.71, 'sea_level': 1021, 'grnd_level': 876}",Zhangjiakou,,,"{'country': 'CN', 'sunrise': 1572908080, 'sunset': 1572945204}",28800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.49, 'deg': 200}"
363,model,{'all': 13},200,"{'lon': -0.24, 'lat': 14.45}",1572929131,2360372,"{'temp': 300.89, 'pressure': 1012, 'humidity': 13, 'temp_min': 300.89, 'temp_max': 300.89, 'sea_level': 1012, 'grnd_level': 980}",Gorom-Gorom,,,"{'country': 'BF', 'sunrise': 1572933447, 'sunset': 1572975096}",0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.44, 'deg': 94}"
364,stations,{'all': 0},200,"{'lon': -89.19, 'lat': 13.7}",1572929132,3583361,"{'temp': 298.15, 'pressure': 1011, 'humidity': 94, 'temp_min': 298.15, 'temp_max': 298.15}",San Salvador,,,"{'type': 1, 'id': 7222, 'country': 'SV', 'sunrise': 1572868326, 'sunset': 1572910110}",-21600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",{'speed': 1.5}
365,stations,{'all': 75},200,"{'lon': 17.01, 'lat': 58.75}",1572929133,2687700,"{'temp': 272.7, 'pressure': 999, 'humidity': 86, 'temp_min': 272.15, 'temp_max': 273.15}",Nykoping,,,"{'type': 1, 'id': 1756, 'country': 'SE', 'sunrise': 1572934648, 'sunset': 1572965614}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 10}"
366,model,{'all': 0},200,"{'lon': -62.99, 'lat': -40.81}",1572929133,3832899,"{'temp': 283.39, 'pressure': 1010, 'humidity': 51, 'temp_min': 283.39, 'temp_max': 283.39, 'sea_level': 1010, 'grnd_level': 1006}",Viedma,,,"{'country': 'AR', 'sunrise': 1572944091, 'sunset': 1572994572}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.48, 'deg': 304}"
367,model,{'all': 0},200,"{'lon': 37.27, 'lat': 25.02}",1572929134,100926,"{'temp': 301.24, 'pressure': 1014, 'humidity': 20, 'temp_min': 301.24, 'temp_max': 301.24, 'sea_level': 1014, 'grnd_level': 976}",Umm Lajj,,,"{'country': 'SA', 'sunrise': 1572925231, 'sunset': 1572965307}",10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.79, 'deg': 315}"
368,model,{'all': 58},200,"{'lon': -15.83, 'lat': 11.28}",1572929135,2374583,"{'temp': 301.21, 'pressure': 1012, 'humidity': 83, 'temp_min': 301.21, 'temp_max': 301.21, 'sea_level': 1012, 'grnd_level': 1011}",Bubaque,,,"{'country': 'GW', 'sunrise': 1572936968, 'sunset': 1572979058}",0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.78, 'deg': 273}"
369,model,{'all': 0},200,"{'lon': -41.05, 'lat': -21.64}",1572929136,3448903,"{'temp': 296.88, 'pressure': 1010, 'humidity': 88, 'temp_min': 296.88, 'temp_max': 296.88, 'sea_level': 1010, 'grnd_level': 1009}",Sao Joao da Barra,,,"{'country': 'BR', 'sunrise': 1572940713, 'sunset': 1572987419}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.46, 'deg': 1}"
370,stations,{'all': 1},200,"{'lon': -158.15, 'lat': 21.39}",1572929136,5851349,"{'temp': 299, 'pressure': 1013, 'humidity': 69, 'temp_min': 296.48, 'temp_max': 301.15}",Nanakuli,,,"{'type': 1, 'id': 7866, 'country': 'US', 'sunrise': 1572885434, 'sunset': 1572926104}",-36000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.65, 'deg': 168}"
371,stations,{'all': 70},200,"{'lon': 17.27, 'lat': 44.34}",1572929137,3198934,"{'temp': 284.15, 'pressure': 1003, 'humidity': 87, 'temp_min': 284.15, 'temp_max': 284.15}",Jajce,,,"{'type': 1, 'id': 6904, 'country': 'BA', 'sunrise': 1572931962, 'sunset': 1572968175}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.1, 'deg': 200}"
372,model,{'all': 5},200,"{'lon': -101.88, 'lat': 54.77}",1572929137,5954718,"{'temp': 260.71, 'pressure': 1025, 'humidity': 83, 'temp_min': 260.71, 'temp_max': 260.71, 'sea_level': 1025, 'grnd_level': 981}",Flin Flon,,,"{'country': 'CA', 'sunrise': 1572875774, 'sunset': 1572908753}",-21600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.06, 'deg': 301}"
373,model,{'all': 34},200,"{'lon': -75.25, 'lat': 0.7}",1572929138,3667868,"{'temp': 294.4, 'pressure': 1009, 'humidity': 98, 'temp_min': 294.4, 'temp_max': 294.4, 'sea_level': 1009, 'grnd_level': 983}",Solano,{'3h': 0.5},,"{'country': 'CO', 'sunrise': 1572864112, 'sunset': 1572907633}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.85, 'deg': 295}"
374,model,{'all': 6},200,"{'lon': 115.51, 'lat': -2.54}",1572929139,1641899,"{'temp': 309.73, 'pressure': 1007, 'humidity': 31, 'temp_min': 309.73, 'temp_max': 309.73, 'sea_level': 1007, 'grnd_level': 993}",Labuhan,,,"{'country': 'ID', 'sunrise': 1572904515, 'sunset': 1572948467}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.24, 'deg': 75}"
